Product,Pid,TotalSale,TotalComment,TotalRevenue,Net. (kg)
明一 英惠360°1段配方奶粉0-12月1段900g婴儿配方奶粉 最新日期,22812408658,64,13,3220,0.9
荷兰原装进口 美素佳儿营养配方婴儿奶粉1段900g 听装 新包装,22806080415,16,4,3760,0.9
贝因美奶粉 金装爱+ 新生婴儿宝宝配方奶粉1段1000g克罐装,22969880464,155,34,46190,1
贝因美 金装爱加+ 婴幼儿宝宝配方奶粉2段1000g克罐装 进口奶源,22970052251,351,172,110474,1
雀巢奶粉2段 雀巢超级能恩2段 配方奶粉 800g/听 6-18个月 进口,22848180023,0,0,0,0.8
雀巢奶粉 能恩 3段 雀巢奶粉3段 幼儿配方奶粉 (1-3岁) 900g/罐,22854408970,0,0,0,0.9
娃哈哈爱迪生荷兰原装进口婴幼儿配方奶粉启智启力2段罐装900g,22526948937,15,2,2976,0.9
13年12月WISSUN/明一 真棒baby婴儿奶粉1段400克 MY6810,22541059015,0,0,0,0.4
贝因美奶粉 贝因美金美正装900g三段 1-3岁 13年最新日期,22327296693,0,0,0,0.9
【积分商品】圣元新包装 育婴博士超金装婴儿配方牛奶粉1段 900g,23012944377,3,1,706.8,0.9
【官方直发】飞鹤飞帆1段婴儿配方奶粉400g盒,22463028786,0,0,0,0.4
贝因美 冠军宝贝 初生婴幼儿宝宝配方奶粉1段1000g罐装 官方正品,22966336126,44,10,8976,1
贝因美奶粉 贝因美金美正装900g二段 6-12个月 13年最新日期,22327336030,0,0,0,0.9
海王喜安智珍品幼儿营养配方奶粉3段1-3岁 原装韩国进口750g/罐,23025720915,100,30,18087.9,0.75
官方授权 德国原装进口特福芬6-18月2段有机奶粉 买奶粉送米粉,22495228738,45,11,13110,0
Nutrilon诺优能幼儿配方奶粉3段 进口奶粉 荷兰牛栏,22843468031,1234,0,1480800,0
Friso/美素佳儿 2段金装较大婴儿配方奶粉900g 6-12M 进口 新包装,23049496743,0,0,0,0.9
美赞臣3段安儿宝A+幼儿配方奶粉3段900G三段900克罐装听装特价,22746212437,569,161,95592,0.9
【买四送一】旭贝尔幼儿配方奶粉美国原装原罐进口3段900g1-3岁,22825548256,58,7,15544,0.9
海王喜安智珍品配方奶粉2段韩国原装进口奶粉 6-12个月 750g/罐,23076092606,36,11,7378,0.75
美赞臣安儿宝A+3段幼儿配方奶粉900g*4听,22471615419,1,0,670.76,0.9
【美赞臣官方旗舰店】3段1200g盒装 安儿宝 奶粉 整箱4盒组合套餐,21628131098,53,30,45792,1.2
飞鹤超级飞帆3段幼儿配方奶粉900g 2罐送1小听 部分地区免邮,22559224377,15,3,3302,0.9
海王喜安智韩国原装进口金装婴儿营养配方罐装奶粉3段1-3岁正品,23025364403,1006,211,254728,0
飞鹤超级飞帆1段婴儿配方奶粉900g 部分地区免邮 好评返现,22557636528,3,1,747,0.9
【特惠组合】美素佳儿 金装3段较大婴儿配方奶粉900gx6听 美素3段,22967880423,0,0,0,0.9
Karicare可瑞康新西兰原装进口奶粉金装2段可瑞佳900正品二段怡然,23043164140,0,0,0,0
明一奶粉英惠360°奶粉 1-3周岁3段幼儿配方奶粉900g最新日期,23152208780,94,21,8745,0.9
[送限量公仔和比克套装]Nutrilon诺优能较大婴儿配方奶粉2段进口,22842724737,708,256,934560,0
Karicare可瑞康3段单听装 新西兰奶粉原装进口,23075528138,280,55,53187.6000000001,0
官方授权 新西兰karicare可瑞康三段 婴幼儿奶粉3段900g 包邮,22495760637,2,0,380,0.9
欧比佳欧健奶粉1段 荷兰原装进口婴儿奶粉1段罐装400g,22484524017,0,0,0,0.4
明一真棒baby奶粉幼儿配方牛奶粉900g三段 3段听装/罐装1~3岁,16428199200,44,11,10516,0.9
【积分商品】圣元新包装 育婴博士超金钻幼儿配方牛奶粉3段 900g,23014248303,30,2,8208,0.9
Yabais雅贝氏澳洲优质进口奶源 IQ婴幼儿奶粉 3段900克3罐组合装,22829920447,5,3,1995,0.9
Friso/美素佳儿 1段金装婴儿配方奶粉 900g/桶 0-6M 进口 新包装,23048844717,0,0,0,0.9
娃哈哈爱迪生荷兰原装进口幼儿配方奶粉启智启力3段罐装900g,22527012795,58,18,11043.2,0.9
倍爱 优贝怡婴儿配方奶粉1段800g 0-6个月官方正品牛奶粉宝宝奶粉,23189844048,3,0,774,0.8
官方授权 新西兰Karicare可瑞康金装婴幼儿奶粉二段2段 包邮,23075488048,2,1,420,0
育婴博士原装进口 新西兰原装原罐进口婴儿牛奶粉2段900g 13年1月,23019088145,8,0,1152,0.9
益益奶粉 美丽健婴幼儿配方奶粉二段6-18个月 新品 江浙沪皖包邮,22489116939,0,0,0,0
Karicare可瑞康金装婴幼儿奶粉三段 新西兰原装进口正品900gX4罐,23414548420,2,1,1520,0.9
BEINGMATE/贝因美 冠军宝贝初生生儿配方奶粉1段1000克,23125392239,6,1,1020,1
wyeth 惠氏3-7岁奶粉 启赋4段900g 欧洲原装进口 儿童奶粉,22686272727,11,3,3245,0.9
娃哈哈爱迪生荷兰原装进口婴儿配方奶粉启智启力1段袋装400g*12,23050376450,32,17,14040,0.4
【特惠组合】美素佳儿金装2段婴儿配方奶粉900gx4听 6-12月,23294180978,1,2,872,0.9
奥兰（新西兰） 金装加强 900g 一段,23406304214,4,2,1072,0.9
欧比佳欧健奶粉 荷兰原装原罐进口婴儿奶粉2段400克,22484616754,0,0,0,0.4
雀巢奶粉 1段 雀巢能恩1段400g 配方奶粉 (0-12个月) 400g/盒,22849440248,0,0,0,0.4
雀巢奶粉 1段 雀巢能恩1段900g 配方奶粉 (0-12个月) 900g/桶,22828384265,0,0,0,0.9
旭贝尔婴儿配方奶粉美国原装原罐进口1段900g0-12个月,22822424209,15,9,4470,0.9
Hikid聪尔壮 呵护复合益生元益生菌 婴儿配方奶粉3段 罐装900g,23378232084,0,0,0,0.9
惠氏 S-26金装幼儿乐幼儿配方奶粉3段 400g*3/盒,22604183748,1,1,193,0.4
MeadJohnson/美赞臣安婴儿A+婴儿配方奶粉1段400g*3盒(新品上市),23212272486,0,0,0,0.4
新包装Friso美素佳儿 1段婴儿金装牛奶粉900g*1听 荷兰原装进口,23188752558,2,0,478,0.9
雀巢 超级能恩 2段 800g/听 奶粉 预防过敏 适度水解 专柜正品,23493840190,2,0,578,0.8
美赞臣安儿宝A+ 美赞臣安儿宝3段 幼儿奶粉3段 900g/桶(新品上市),23211636149,2,0,366,0.9
贝因美 冠军宝贝 婴幼儿成长配方奶粉3段908g 罐装 1-3岁宝宝,23284800885,28,7,4662,0.908
Nestle/雀巢奶粉 超级能恩2段 德国进口婴儿奶粉 800g 官方正品,23464228098,42,10,13818,0.8
惠氏金装健儿乐 较大婴幼儿配方奶粉2段400g（新包装）宝宝营养,21573467220,0,0,0,0.4
低至8折】雅士利 新配方 3段奶粉 700g袋装 婴幼儿配方 整箱包快,22641432736,12,1,564,0.7
原装进口惠氏启赋3段900克幼儿配方奶粉900g （1-3岁）,23553864078,28,8,8741,0.9
[送礼]荷兰原装诺贝能牛栏2段诺优能婴幼儿奶粉*2罐部分包邮正品,23441056263,9,8,3960,0
贝因美 爱加+婴幼儿配方奶粉4段750g罐装 100%进口奶源,23023656362,54,23,6990,0.75
贝因美 冠军宝贝 婴儿配方奶粉1段405g盒装 0-6个月宝宝,23353072594,285,31,21090,0.405
明一 a尔法·盾3段 900克听幼儿配方 最新包装,16403609638,13,4,1764,0.9
美赞臣安儿宝A+ 幼儿奶粉3段 美赞臣安儿宝3段 400g/盒(新品上市),23211540877,0,0,0,0.4
中粮我买网 美赞臣安儿宝A+幼儿配方奶粉3段1200g 婴幼儿牛奶粉,23438512713,1,0,206,1.2
Nutrilon诺优能1段900g 婴幼儿配方奶粉荷兰牛栏原装进口奶粉,23667120920,6,2,1320,0.9
Topfer/特福芬2段德国有机奶粉段6-18月600g包邮 赠有机米粉,23610412299,42,17,1638,0.6
美赞臣安儿健A+ 4段 儿童奶粉 美赞臣4段 400g/盒(新品上市),23211184617,0,0,0,0.4
雅士利奶粉a金装1段400g幼儿配方奶粉 盒装 婴儿奶粉正品,23704320081,13,2,911.2,0.4
最新日期 新西兰爱必达幼儿配方奶粉三段（1-3岁）900g装,22705476583,9,4,2412,0.9
雀巢超级能恩3段 奶粉800g 预防过敏适度水解专柜正品2听包邮,23499400084,1,1,295,0.8
新包装Friso美素佳儿 2段婴儿金装牛奶粉900g*2听 荷兰原装进口,23405620914,3,2,1247.7,0.9
Nutrilon诺优能较大婴儿奶粉2段900克 荷兰牛栏 包邮 买就送湿巾,23637500785,11,3,2420,0.9
Nutrilon/诺优能(牛栏)2段较大婴儿配方奶粉900G,23648580702,0,0,0,0.9
[送礼]荷兰原装进口正品Nutrilon诺优能/牛栏奶粉3段*2罐部分包邮,23685040646,41,30,16400,0
[赠湿巾]荷兰原装进口牛栏3段Nutrilon诺优能婴幼儿奶粉800g 1罐,23740296912,525,71,104983.6,0.8
娃哈哈爱迪生荷兰原装进口婴儿配方奶粉启智启力1段盒装400g*6,19960347136,6,4,2736,0.4
Nestle/雀巢奶粉 超级能恩3段 德国进口奶粉 800g 官方正品,23464184074,7,6,2086,0.8
Nutrilon诺优（诺优能）婴儿配方奶粉1段 原装进口官方正品,23740024764,209,36,45960.8000000001,0
惠氏 S-26金装爱儿乐婴儿配方奶粉1段 900g/桶,22603671341,0,0,0,0.9
Nutrilon/诺优能婴儿配方奶粉1段900g 荷兰原装进口 正品,23494476985,13,5,2730,0.9
Nestle/雀巢力多精1段婴儿奶粉900克听 改善肠道 不上火,23961756052,25,5,3484,0.9
海王喜安智金钻婴儿配方奶粉3段1-3岁 进口奶粉400G/罐 部分水解,23827972935,36,4,7164,0.4
低至8折】雅士利a奶粉2段金装400g盒装 较大婴幼儿奶粉 正品保证,23704684612,44,3,2619.6,0.4
海王喜安智金钻婴儿配方奶粉1段0-12个月 进口奶粉 400G 适度水解,23827796473,120,35,23880,0.4
新西兰原装进口 纽瑞滋金装婴儿配方奶粉 1段300g,23219292315,0,0,0,0.3
贝因美 爱加+ 宝宝婴儿配方奶粉1段一段1000g 官方正品 进口奶源,23285140463,5,2,1301,1
人之初奶粉爱加力一段婴儿配方奶粉听装900g,23492380917,1,1,178,0.9
【满668包邮】Nestle/雀巢奶粉 能恩 3段 400g 官方正品,23578412825,27,5,1938.6,0.4
【官方直发】FIRMUS/飞鹤 900g听装奶粉 超级飞帆二段 婴幼儿配方,16957989781,0,0,0,0.9
送赠品 牛栏奶粉 Nutrilon诺优能2段900g 婴儿配方奶粉 原装进口,23673200390,5,3,1100,0.9
Karicare可瑞康婴儿奶粉新西兰原装进口金装可瑞佳奶粉2段两罐装,23668572863,0,0,0,0
【清仓甩卖】Abbott/雅培护智儿童喜康力 400g 4段盒装(3岁以上）,23994696166,24,9,1080,0.4
friso美素佳儿 荷兰原装进口 婴儿配方奶粉 3段听900g,23535472081,11,1,1859,0.9
贝因美 爱+幼儿配方奶粉3段1000g 官方旗舰店 欧洲进口奶源,23285180732,0,0,0,1
三元爱欣宝1段 0-12个月婴儿配方奶粉 听/罐装900g 全新包装,24176476913,22,6,2266,0.9
原装进口 新西兰爱必达婴儿配方奶粉900g装一段（0-6个月）,22706068640,12,1,3216,0.9
三元爱欣宝2段 6-18个月较大婴儿及幼儿配方奶粉 盒装400g,24180356362,110,10,3081,0.4
【积分商品】圣元新包装 育婴博士超金装婴儿配方牛奶粉一段400g,23580636320,0,0,0,0.4
明一真棒baby婴儿奶粉2段 较大婴儿奶粉2段900g听装 最新日期,23379600234,8,2,940,0.9
Friso荷兰美素佳儿进口婴儿牛奶粉3段900g1-3周岁含DHA益生菌*6,24088832572,178,91,222144,0.9
贝因美 金装爱加+ 婴幼儿奶粉3段900g罐装 进口奶源 1-3岁宝宝,23285860030,88,23,25584,0.9
三元金装爱力优2段6-18个月较大婴儿及幼儿配方奶粉 听/罐装400g,24156920691,2,2,0,0.4
正品授权雅培金装小安素全营养幼儿配方粉3段400g1岁-7岁 香草味,24213688605,2,1,178,0.4
【8折特惠】 雅士利奶粉 普装安贝慧幼儿配方奶粉 3段 900g罐装,16404665751,3,0,524,0.9
包邮 荷兰原装进口牛栏3段Nutrilon诺优能婴幼儿奶粉三段800g 6罐,23701932933,6,5,7199.8,0.8
[送赠品]Karicare可瑞康金装幼儿配方奶粉新西兰进口 三段两罐装,23668388458,8,4,3040,0
三元爱欣宝2段 6-18个月较大婴儿及幼儿配方奶粉 听/罐装 900g,24181232886,31,10,1602,0.9
娃哈哈爱迪生荷兰原装进口婴儿配方奶粉睿智睿力1段盒装400g*6,24091276704,98,30,56448,0.4
英氏奶粉3段900g 思美悦婴幼儿配方奶粉3段 婴儿奶粉3段,24067444825,33,15,9174,0.9
Ausnutria/澳优官方正品100%原装进口能力多幼儿配方奶粉四段800g,23670372258,93,15,33294,0.8
圣元我的天使经典1号领育3段奶粉 900g/克【买2送1】【14年6月】,20097480413,31,6,6448,0.9
贝因美 冠军宝贝初生婴儿奶粉1000g1段2听2000g 官方旗舰店,24396904800,17,6,6919,1
13年8月BEINGMATE/贝因美 爱+婴儿配方奶粉2段405克 BYM5717,24187872598,0,1,0,0.405
三元爱力优2段6-18个月较大婴儿及幼儿配方奶粉听装900g全新包装,24158200483,54,17,6210,0.9
14年2月BEINGMATE/贝因美 初生婴儿配方奶粉1段500克 BYM5236,24188496600,1,0,48,0.5
明一天籁慧贝奶粉1段 婴儿奶粉一段900g*2听装 1800g宝贝专享,24217368412,44,31,26544,0.9
娃哈哈爱迪生荷兰原装进口幼儿配方奶粉启智启力3段罐装900g*2,23267832798,68,26,25894.4,0.9
贝因美 冠军宝贝 宝宝婴儿成长配方奶粉3段1000g*6罐/箱 官方正品,24396352568,32,17,33904,1
Nutrilon/诺优能(牛栏)2段较大婴幼儿宝宝配方奶粉二阶段6-12个月,24574532658,3,0,660,0
三元金装爱力优2段6-18个月较大婴儿及幼儿配方奶粉 桶装900g,24157172823,17,3,6112,0.9
2听特惠 澳优能力多婴儿奶粉1段800g2厅装 澳优奶粉一段原装进口,24054228184,0,0,0,0.8
Nutrilon诺优能(牛栏)婴幼儿宝宝进口配方奶粉二阶段6罐2段营养品,24579096688,0,0,0,0
Karicare可瑞康婴儿奶粉新西兰进口牛奶粉一段 900克1段,23679736116,0,0,0,0.9
Karicare可瑞佳2段新西兰奶粉原装进口罐装婴幼儿牛奶粉二段6听装,23250592945,7,6,8819.3,0
贝因美 冠军宝贝 宝宝成长婴儿奶粉2段1000g*2罐装 官方正品,24396200524,105,35,32550,1
Nutrilon诺优能牛栏荷兰原装进口3段幼儿奶粉6听装 送2重好礼,24093612694,40,29,47997.2,0
倍爱优贝怡较大婴儿配方奶粉3段800g一岁以上牛奶粉,24545416316,9,1,2322,0.8
Wei－Chuan/味全 苹果调制 1000g 四段,24622076466,29,7,5220,1
Karicare可瑞康新西兰原装进口3段牛奶粉双罐,23668128642,1663,0,631795.700000013,0
Karicare可瑞康2段新西兰金装原罐进口婴幼儿奶粉营养品二段一罐,24573764454,11,2,2309.98,0
买3送1 澳优 海普诺凯1897婴儿配方奶粉3段900g 原奶地原罐进口,24774672283,3,1,1374,0.9
Wei－Chuan/味全 果汁 1000g 四段,24622076087,9,7,1620,1
买二送一 澳优奶粉 澳优美纳多 美纳多奶粉800g二段,24529404141,6,1,1428,0.8
Nutrilon/诺优能(牛栏) 荷兰婴幼儿宝宝一阶段1段配方奶粉 6罐装,24578984392,10,0,13200,0
德国原装进口 雀巢超级能恩3段幼儿奶粉 800g/听1-3岁,24893672043,404,16,100252,0.8
Friso荷兰美素佳儿原装进口婴儿奶粉1段900g6个月以下含DHA益生元,24085988981,1426,385,382168,0.9
Nutrilon诺优能/牛栏婴儿奶粉2段900g4罐 荷兰原装进口诺贝能,24715868742,0,0,0,0.9
newbaylor纽培乐 6~12个月新西兰原装进口较大幼儿配方奶粉2段,24855832036,0,4,0,0
Newbaylor纽培乐 0~6个月新西兰婴儿配方奶粉1段 原装原罐进口,24848660652,2,2,456,0
正品Nutrilon诺优能诺贝能牛栏2段奶粉*4荷兰原装进口奶粉 新配方,24609068294,0,0,0,0
包邮 荷兰原装进口牛栏3段Nutrilon诺优能婴幼儿奶粉三段800g 4罐,24895660851,277,128,221600,0.8
14年5月最新贝因美超级特选冠军宝贝幼儿配方奶粉908g三段3段,24889560161,266,61,50752.8,0.908
【新包装】雅士利奶粉 普装安贝慧婴儿配方奶粉 1段 900g罐,16404681558,0,0,0,0.9
13年6月雅培智护100金装儿童喜康力奶粉4段400g四段400克正品,24920780805,23,5,1188.8,0.4
karicare可瑞康1段金装婴儿奶粉 新西兰原装进口一段宝宝配方2罐,24712872033,1,1,440,0
爱智宝 爱智宝罐装 800g 一段,19961446881,6,1,1968,0.8
完达山 新段粉4段,24632660763,22,5,726,0
明一真棒baby奶粉1段 婴儿奶粉一段牛奶粉 900g听装 新鲜日期,25063056719,0,0,0,0.9
Hikid聪尔壮 金装安宝素 幼儿配方奶粉3段 盒装400g 品牌专供恩肯,24274348982,12,2,468,0.4
Ausnutria/澳优正品100%原装进口能力多婴儿配方奶粉四段800gX2罐,24848512288,3,1,2148,0.8
新西兰原装进口纽瑞滋超级金装婴儿配方牛奶粉1段1000g一段opo,24919912379,1,1,379,1
Friso荷兰美素佳儿进口婴儿牛奶粉3段900g1-3周岁含DHA益生菌,24084084794,2056,460,427544.619999998,0.9
贝因美金装 宝宝较大婴儿配方奶粉2段500g*12袋/整箱 官方正品,24305992669,4,2,2605,0.5
newbaylor纽培乐新西兰原装进口金装婴儿配方奶粉3段 1~3岁,24856052820,0,9,0,0
【爱婴室】澳优4段800g能力多原装进口奶粉（4阶段） 024438,24894548431,0,0,0,0.8
贝因美奶粉 冠军宝贝宝宝成长配方婴儿奶粉2段405g*3盒 官方正品,24720268656,341,92,63303,0.405
贝因美1段0-6个月冠军宝贝初生婴儿配方奶粉1000g罐装,24658456884,19,3,3401,1
Ausnutria/澳优原装进口能力多有机婴儿奶粉一段800gX12罐整箱装,25142556089,0,0,0,0.8
【买就送】Holle泓乐有机奶粉3段宝宝奶粉婴儿德国进口600g包邮,24437912249,124,18,41220,0.6
14年4月贝因美超级特选冠军宝贝婴儿奶粉908g一段罐装1段,24888736965,91,28,21002.8,0.908
【买1送1】英氏奶粉2段900g 思美悦婴儿配方奶粉2段 婴儿奶粉2段,24065960917,31,8,8928,0.9
Nutrilon诺优能 婴儿配方奶粉1段诺贝能进口荷兰牛栏奶粉900g*2罐,25134140531,1,0,440,0.9
Ausnutria/澳优 美优高 800g 三段,24777664050,25,8,6700,0.8
娃哈哈爱迪生荷兰原装进口幼儿配方奶粉启智启力3段罐装900g*6,24247760339,26,14,29702.4,0.9
【特惠】Friso/美素佳儿 婴幼儿奶粉3段2厅装900g 金装美素3段,24531568972,1210,0,398690,0.9
贝因美 爱加+婴幼儿配方奶粉3段三段750g*3罐 进口奶源,24719876201,17,4,6284,0.75
New baylor纽培乐 金装幼儿配方奶粉3段 新西兰原装进口 2罐装,24857268840,0,1,0,0
荷兰原装原罐进口Laitnacre/莱那珂婴幼儿牛奶粉乳铁蛋白系列3段,24471480882,18,1,6624,0
明一真棒baby奶粉1段 新生儿婴儿奶粉一段牛奶粉 400g盒 正品,25107732382,3,1,240,0.4
惠氏S-26新配方金装健儿乐6-18个月婴幼儿奶粉2段900g*2罐包邮,23964272631,1,0,419,0.9
【天猫超市】 新西兰原罐进口奶粉 karicare 可瑞康3段 900g,23793180861,389,153,73910,0.9
【VIP购优汇】新西兰oncare高端原装进口婴儿奶粉2段 6-12个月,24316360301,262,103,38674,0
娃哈哈爱迪生 婴幼儿奶粉3段荷兰原装进口奶粉 启智启力 袋装400g,25465304352,2,1,128,0.4
14年6月新包装贝因美金装爱+爱加婴儿奶粉2段1000g 进口奶源,24890056827,186,36,43932,1
Ausnutria/澳优 海普诺凯1897婴儿配方奶粉2段 100%荷兰原装进口,25392120209,1,0,458,0
惠氏婴儿奶粉Maple 金装爱儿乐1段900g 四维营养全新配方 0-12月,25466140136,0,0,0,0.9
新西兰原装进口婴儿奶粉 karicare可瑞康金装三段2罐装,24723084816,0,0,0,0
新西兰原装进口 纽瑞滋 超级金装 婴儿配方奶粉2段1000g 二段OPO,24960224914,0,0,0,1
新加坡原装雅培小安素幼儿配方奶粉3段400g2盒适合挑偏食宝宝香草,24742584445,27,11,4644,0.4
厂家直发 明一3段天籁慧贝三段婴儿配方牛奶粉900g听装,25466800749,0,0,0,0.9
大降价 5送1惊喜价可积分 澳优能力多婴儿奶粉4段 澳大利亚进口,25331280106,71,11,25412.6,0
13年2月 BEINGMATE/贝因美 爱+婴儿配方奶粉2段750克 BYM3690,24018752443,0,0,0,0.75
【新日期包快递】飞鹤星飞帆5星优护3段 婴幼儿奶粉700g2听装正品,25096288281,102,28,46716,0.7
Hikid聪尔壮 呵护安宝素 较大婴儿配方奶粉2段 罐装900g 品牌,24272252521,6,0,1428,0.9
Ausnutria/澳优100%法国原装进口能力多有机婴儿奶粉一段200g,23798192701,9,4,891,0.2
Ausnutria/澳优正品进口奶源 金装优选 爱优婴儿奶粉一段800gX2罐,25420884518,0,0,0,0.8
荷兰原装进口牛栏2段Nutrilon诺优能婴儿奶粉二段900g*2,24723628850,123,55,54107.7000000001,0.9
海王喜安智金钻宝宝婴儿配方奶粉2段6-12个月 100%原装韩国进口,23798360464,63,23,23184,0
美素佳儿2段900g*2罐 金装较大婴儿奶粉6-12个月 美素2段荷兰进口,25327692559,0,1,0,0.9
